depth,wavelength,luz
27.02483,683,-6.794919e-7
27.03497,443,1.081771e-4
27.03497,510,2.258927e-4
27.03497,683,4.750432e-7
27.04825,443,1.181303e-4
27.04825,510,2.2283e-4
27.04825,683,2.272991e-6
27.06182,443,1.184572e-4
27.06182,510,2.268013e-4
27.06182,683,3.277196e-6
27.07287,443,1.242693e-4
27.07287,510,2.249637e-4
27.07287,683,3.199024e-6
27.08543,443,1.208366e-4
27.08543,510,2.222277e-4
27.08543,683,3.37942e-6
27.09862,443,1.245236e-4
27.09862,510,2.266073e-4
27.09862,683,4.31748e-6
27.11393,443,1.153333e-4
27.11393,510,2.288635e-4
27.11393,683,1.497288e-6
27.13117,443,1.219626e-4
27.13117,510,2.253517e-4
27.13117,683,3.445565e-6
27.14861,443,1.158781e-4
27.14861,510,2.270974e-4
27.14861,683,-1.316891e-6
27.16536,443,1.171858e-4
27.16536,510,2.175622e-4
27.16536,683,4.101004e-6
27.18477,443,1.259948e-4
27.18477,510,2.180523e-4
27.18477,683,5.508094e-6
27.20441,443,1.291914e-4
27.20441,510,2.191753e-4
27.20441,683,4.094991e-6
27.22306,443,1.159689e-4
27.22306,510,2.132643e-4
27.22306,683,3.908582e-6
27.24014,443,1.121366e-4
27.24014,510,2.181544e-4
27.24014,683,3.746226e-6
27.25646,443,1.173675e-4
27.25646,510,2.184096e-4
27.25646,683,4.16715e-6
27.27406,443,1.17204e-4
27.27406,510,2.155511e-4
27.27406,683,5.2375e-6
27.29004,443,1.212361e-4
27.29004,510,2.170518e-4
27.29004,683,2.056516e-6
27.30775,443,1.152788e-4
27.30775,510,2.186342e-4
27.30775,683,7.817163e-7
27.32496,443,1.339137e-4
27.32496,510,2.215437e-4
27.32496,683,3.99878e-6
27.33447,443,1.221987e-4
27.33447,510,2.181646e-4
27.33447,683,6.855051e-7
27.34567,443,1.150245e-4
27.34567,510,2.181033e-4
27.34567,683,1.449182e-6
27.35677,443,1.176762e-4
27.35677,510,2.160105e-4
27.35677,683,8.298222e-7
27.36927,443,1.137894e-4
27.36927,510,2.211864e-4
27.36927,683,8.719143e-7
27.38125,443,1.223985e-4
27.38125,510,2.177358e-4
27.38125,683,3.361381e-6
27.39066,443,1.196741e-4
27.39066,510,2.257294e-4
27.39066,683,3.589882e-6
27.39966,443,1.121729e-4
27.39966,510,2.185831e-4
27.39966,683,4.137084e-6
27.40814,443,1.149882e-4
27.40814,510,2.225136e-4
27.40814,683,2.60973e-6
27.41688,443,1.258495e-4
27.41688,510,2.154592e-4
27.41688,683,2.663849e-6
27.42411,443,1.20328e-4
27.42411,510,2.206964e-4
27.42411,683,-1.010218e-6
27.43182,443,1.175491e-4
27.43182,510,2.20727e-4
27.43182,683,1.022244e-7
27.44172,443,1.10284e-4
27.44172,510,2.143771e-4
27.44172,683,9.861653e-7
27.44864,443,1.084678e-4
27.44864,510,2.196959e-4
27.44864,683,3.144905e-6
27.45346,443,1.131719e-4
27.45346,510,2.187363e-4
27.45346,683,1.136495e-6
27.45902,443,1.172403e-4
27.45902,510,2.143464e-4
27.45902,683,1.695723e-6
27.46542,443,1.140255e-4
27.46542,510,2.219827e-4
27.46542,683,2.339136e-6
27.476680000000002,443,1.121548e-4
27.476680000000002,510,2.148875e-4
27.476680000000002,683,2.224885e-6
27.48693,443,1.196741e-4
27.48693,510,2.23024e-4
27.48693,683,4.209241e-7
27.49598,443,1.162959e-4
27.49598,510,2.219725e-4
27.49598,683,4.473823e-6
27.50473,443,1.145704e-4
27.50473,510,2.19359e-4
27.50473,683,5.532146e-7
27.513,443,1.164412e-4
27.513,510,2.194203e-4
27.513,683,-2.176779e-6
27.52414,443,1.215267e-4
27.52414,510,2.162963e-4
27.52414,683,2.784113e-6
27.53461,443,1.21781e-4
27.53461,510,2.156736e-4
27.53461,683,1.250746e-6
27.54588,443,1.243238e-4
27.54588,510,2.148364e-4
27.54588,683,2.200833e-6
27.55922,443,1.274296e-4
27.55922,510,2.16133e-4
27.55922,683,-3.60792e-7
27.57288,443,1.213814e-4
27.57288,510,2.201247e-4
27.57288,683,4.588074e-6
27.5862,443,1.153332e-4
27.5862,510,2.158982e-4
27.5862,683,5.422191e-6
27.60122,443,1.164957e-4
27.60122,510,2.22289e-4
27.60122,683,5.232823e-6
27.61472,443,1.191111e-4
27.61472,510,2.159492e-4
27.61472,683,2.817617e-7
27.62673,443,1.162777e-4
27.62673,510,2.204514e-4
27.62673,683,1.803961e-6
27.64183,443,1.12512e-4
27.64183,510,2.168987e-4
27.64183,683,-1.082377e-6
27.65458,443,1.191111e-4
27.65458,510,2.175112e-4
27.65458,683,4.137084e-6
27.66596,443,1.212725e-4
27.66596,510,2.15888e-4
27.66596,683,3.403473e-6
27.67713,443,1.278837e-4
27.67713,510,2.137339e-4
27.67713,683,-1.064337e-6
27.68726,443,1.204188e-4
27.68726,510,2.138258e-4
27.68726,683,2.134687e-6
27.69784,443,1.171314e-4
27.69784,510,2.203799e-4
27.69784,683,1.286826e-6
27.70823,443,1.069784e-4
27.70823,510,2.177358e-4
27.70823,683,-2.40528e-8
27.71754,443,1.161506e-4
27.71754,510,2.204616e-4
27.71754,683,-5.171354e-7
27.72777,443,1.16314e-4
27.72777,510,2.137339e-4
27.72777,683,4.209244e-7
27.73788,443,1.103022e-4
27.73788,510,2.213804e-4
27.73788,683,1.599512e-6
27.74807,443,1.258495e-4
27.74807,510,2.178583e-4
27.74807,683,6.554392e-7
27.75882,443,1.246689e-4
27.75882,510,2.134378e-4
27.75882,683,1.864093e-6
27.76656,443,1.138439e-4
27.76656,510,2.129376e-4
27.76656,683,3.824397e-6
27.776,443,1.086312e-4
27.776,510,2.150304e-4
27.776,683,2.4594e-6
27.78642,443,1.161142e-4
27.78642,510,2.116105e-4
27.78642,683,2.820192e-6
27.79769,443,1.172948e-4
27.79769,510,2.19114e-4
27.79769,683,2.465413e-6
27.80811,443,1.070692e-4
27.80811,510,2.181238e-4
27.80811,683,2.639796e-6
27.8159,443,1.105746e-4
27.8159,510,2.205637e-4
27.8159,683,3.018628e-6
27.82279,443,1.181485e-4
27.82279,510,2.20972e-4
27.82279,683,1.864093e-6
27.83342,443,1.180395e-4
27.83342,510,2.158369e-4
27.83342,683,5.002985e-6
27.84699,443,1.060884e-4
27.84699,510,2.182667e-4
27.84699,683,1.551407e-6
27.86022,443,1.092669e-4
27.86022,510,2.161738e-4
27.86022,683,1.022245e-6
27.87383,443,1.183664e-4
27.87383,510,2.146221e-4
27.87383,683,1.23872e-6
27.88741,443,1.11065e-4
27.88741,510,2.135808e-4
27.88741,683,3.595895e-6
27.90277,443,1.249595e-4
27.90277,510,2.116105e-4
27.90277,683,2.47744e-6
27.91944,443,1.071419e-4
27.91944,510,2.175316e-4
27.91944,683,2.892351e-6
27.93889,443,1.0113e-4
27.93889,510,2.159288e-4
27.93889,683,1.184601e-6
27.9566,443,1.065425e-4
27.9566,510,2.218296e-4
27.9566,683,7.516504e-7
27.97596,443,1.102659e-4
27.97596,510,2.109673e-4
27.97596,683,3.385434e-6
27.99701,443,1.124091e-4
27.99701,510,2.118759e-4
27.99701,683,2.387242e-6
28.01656,443,1.144978e-4
28.01656,510,2.165924e-4
28.01656,683,2.736007e-6
28.03501,443,0.00010843140000000001
28.03501,510,2.182769e-4
28.03501,683,2.754047e-6
28.04854,443,1.182938e-4
28.04854,510,2.175214e-4
28.04854,683,1.473235e-6
28.05976,443,1.107744e-4
28.05976,510,2.146425e-4
28.05976,683,1.407089e-6
28.07576,443,1.10284e-4
28.07576,510,2.171028e-4
28.07576,683,1.455195e-6
28.08938,443,1.11174e-4
28.08938,510,2.143464e-4
28.08938,683,1.99037e-6
28.10172,443,1.039089e-4
28.10172,510,2.135399e-4
28.10172,683,5.544173e-6
28.11132,443,1.140074e-4
28.11132,510,2.104058e-4
28.11132,683,4.539968e-6
28.12142,443,1.053619e-4
28.12142,510,2.131214e-4
28.12142,683,3.373407e-6
28.13411,443,1.053074e-4
28.13411,510,2.082721e-4
28.13411,683,2.110634e-6
28.14682,443,1.044175e-4
28.14682,510,2.153673e-4
28.14682,683,2.988562e-6
28.15922,443,1.091034e-4
28.15922,510,2.150407e-4
28.15922,683,1.737816e-6
28.16876,443,1.036546e-4
28.16876,510,2.129989e-4
28.16876,683,3.577856e-6
28.18016,443,1.114646e-4
28.18016,510,2.063733e-4
28.18016,683,7.564609e-6
28.19231,443,1.120821e-4
28.19231,510,2.110796e-4
28.19231,683,1.599512e-6
28.20666,443,1.114827e-4
28.20666,510,2.119167e-4
28.20666,683,7.035448e-7
28.21612,443,1.079773e-4
28.21612,510,2.083946e-4
28.21612,683,2.279004e-6
28.22533,443,1.091398e-4
28.22533,510,2.128559e-4
28.22533,683,2.068542e-6
28.23666,443,1.052711e-4
28.23666,510,2.062814e-4
28.23666,683,-1.184601e-6
28.24884,443,1.020563e-4
28.24884,510,2.125293e-4
28.24884,683,1.340944e-6
28.26313,443,1.116099e-4
28.26313,510,2.063018e-4
28.26313,683,3.481645e-6
28.27518,443,1.07487e-4
28.27518,510,2.096503e-4
28.27518,683,7.937428e-7
28.2877,443,1.030189e-4
28.2877,510,2.117738e-4
28.2877,683,6.79492e-7
28.29993,443,1.015478e-4
28.29993,510,2.074146e-4
28.29993,683,1.449182e-6
28.31326,443,1.166955e-4
28.31326,510,2.069858e-4
28.31326,683,6.566417e-6
28.32781,443,1.067241e-4
28.32781,510,2.172355e-4
28.32781,683,3.042681e-6
28.34471,443,1.002219e-4
28.34471,510,2.098341e-4
28.34471,683,7.155712e-7
28.36018,443,1.165501e-4
28.36018,510,2.047807e-4
28.36018,683,2.958496e-6
28.37374,443,1.108471e-4
28.37374,510,2.071594e-4
28.37374,683,1.106429e-6
28.38739,443,9.571753e-5
28.38739,510,2.083946e-4
28.38739,683,-1.316891e-6
28.40484,443,1.03582e-4
28.40484,510,2.081292e-4
28.40484,683,2.375215e-6
28.42411,443,1.073053e-4
28.42411,510,2.047705e-4
28.42411,683,3.325301e-6
28.44199,443,1.165865e-4
28.44199,510,2.061487e-4
28.44199,683,2.285017e-6
28.45715,443,1.107926e-4
28.45715,510,2.080373e-4
28.45715,683,4.119044e-6
28.47218,443,1.188387e-4
28.47218,510,2.061078e-4
28.47218,683,2.675875e-6
28.48665,443,1.172767e-4
28.48665,510,2.019426e-4
28.48665,683,4.630166e-7
28.50223,443,1.134262e-4
28.50223,510,2.048828e-4
28.50223,683,2.573651e-6
28.51499,443,1.007486e-4
28.51499,510,2.060159e-4
28.51499,683,-1.022246e-7
28.52715,443,1.041632e-4
28.52715,510,2.061997e-4
28.52715,683,-4.810563e-7
28.53906,443,1.035093e-4
28.53906,510,2.032391e-4
28.53906,683,-1.443169e-7
28.54522,443,1.200192e-4
28.54522,510,2.013811e-4
28.54522,683,-9.621117e-8
28.55371,443,1.063427e-4
28.55371,510,2.070981e-4
28.55371,683,1.202632e-8
28.56586,443,1.169861e-4
28.56586,510,2.069348e-4
28.56586,683,8.538749e-7
28.58058,443,1.054527e-4
28.58058,510,2.047807e-4
28.58058,683,4.341533e-6
28.59204,443,1.139347e-4
28.59204,510,2.04403e-4
28.59204,683,4.858668e-6
28.6035,443,9.268435e-5
28.6035,510,2.079455e-4
28.6035,683,6.404062e-6
28.61339,443,1.037818e-4
28.61339,510,2.069245e-4
28.61339,683,1.704313e-6
28.62541,443,1.031097e-4
28.62541,510,2.050665e-4
28.62541,683,3.778964e-6
28.63722,443,1.057252e-4
28.63722,510,2.062406e-4
28.63722,683,5.51153e-6
28.65002,443,1.085767e-4
28.65002,510,2.085273e-4
28.65002,683,1.593499e-6
28.66618,443,1.124635e-4
28.66618,510,2.048726e-4
28.66618,683,-3.668054e-7
28.68258,443,1.021289e-4
28.68258,510,2.051686e-4
28.68258,683,1.5033e-6
28.69763,443,1.143525e-4
28.69763,510,2.051686e-4
28.69763,683,1.665657e-6
28.7114,443,1.083769e-4
28.7114,510,2.008605e-4
28.7114,683,3.487657e-7
28.7246,443,1.131537e-4
28.7246,510,2.08997e-4
28.7246,683,8.659012e-7
28.73628,443,1.102114e-4
28.73628,510,2.081803e-4
28.73628,683,5.351751e-6
28.74781,443,1.071237e-4
28.74781,510,2.038517e-4
28.74781,683,1.822001e-6
28.76106,443,1.144433e-4
28.76106,510,2.012688e-4
28.76106,683,1.304865e-6
28.77306,443,1.075415e-4
28.77306,510,2.081292e-4
28.77306,683,-8.538749e-7
28.78351,443,1.171495e-4
28.78351,510,2.006154e-4
28.78351,683,-8.418467e-8
28.7936,443,1.062882e-4
28.7936,510,2.030656e-4
28.7936,683,8.057692e-7
28.80169,443,1.086312e-4
28.80169,510,2.03035e-4
28.80169,683,2.086582e-6
28.81161,443,1.028191e-4
28.81161,510,2.022284e-4
28.81161,683,1.443169e-7
28.82084,443,1.024559e-4
28.82084,510,2.051176e-4
28.82084,683,3.349355e-6
28.82825,443,1.059976e-4
28.82825,510,2.014934e-4
28.82825,683,1.383037e-6
28.83736,443,1.112285e-4
28.83736,510,2.036679e-4
28.83736,683,9.861654e-7
28.84715,443,1.003308e-4
28.84715,510,2.015546e-4
28.84715,683,1.653631e-6
28.85622,443,9.355615e-5
28.85622,510,2.025245e-4
28.85622,683,7.336108e-7
28.8686,443,8.995993e-5
28.8686,510,1.988697e-4
28.8686,683,2.952482e-6
28.87922,443,1.047989e-4
28.87922,510,2.045232e-4
28.87922,683,-2.164756e-7
28.88896,443,1.092124e-4
28.88896,510,2.045459e-4
28.88896,683,3.295235e-6
28.90016,443,1.053801e-4
28.90016,510,1.963277e-4
28.90016,683,2.038476e-6
28.91417,443,8.956036e-5
28.91417,510,1.996864e-4
28.91417,683,-3.427525e-7
28.92624,443,9.867804e-5
28.92624,510,2.034841e-4
28.92624,683,4.762457e-6
28.93786,443,9.996759e-5
28.93786,510,2.004725e-4
28.93786,683,9.320466e-7
28.95096,443,9.97678e-5
28.95096,510,2.091603e-4
28.95096,683,5.514107e-6
28.96458,443,1.11846e-4
28.96458,510,1.980326e-4
28.96458,683,2.30907e-6
28.97963,443,1.037091e-4
28.97963,510,2.026879e-4
28.97963,683,4.846641e-6
28.99846,443,1.026375e-4
28.99846,510,1.983593e-4
28.99846,683,2.519532e-6
29.01454,443,1.029644e-4
29.01454,510,2.045152e-4
29.01454,683,5.429922e-6
29.0298,443,9.942272e-5
29.0298,510,1.991249e-4
29.0298,683,2.868298e-6
29.04348,443,1.013298e-4
29.04348,510,1.940613e-4
29.04348,683,1.791935e-6
29.05939,443,9.648035e-5
29.05939,510,2.041477e-4
29.05939,683,3.367394e-6
29.07281,443,9.738849e-5
29.07281,510,2.01279e-4
29.07281,683,1.882133e-6
29.08779,443,1.112103e-4
29.08779,510,2.010034e-4
29.08779,683,2.170766e-6
29.10322,443,1.087947e-4
29.10322,510,1.997273e-4
29.10322,683,6.698708e-6
29.11507,443,9.130398e-5
29.11507,510,0.00019544970000000001
29.11507,683,1.653631e-6
29.12454,443,9.695258e-5
29.12454,510,1.957866e-4
29.12454,683,5.357764e-6
29.14131,443,1.038907e-4
29.14131,510,2.082415e-4
29.14131,683,1.960304e-6
29.15672,443,9.935006e-5
29.15672,510,1.992781e-4
29.15672,683,4.924813e-6
29.16806,443,9.288413e-5
29.16806,510,2.021468e-4
29.16806,683,6.073335e-7
29.1778,443,9.927741e-5
29.1778,510,1.947555e-4
29.1778,683,2.194819e-6
29.18847,443,1.014206e-4
29.18847,510,1.931833e-4
29.18847,683,2.00841e-6
29.20106,443,1.04036e-4
29.20106,510,2.030656e-4
29.20106,683,5.171355e-7
29.21594,443,8.908813e-5
29.21594,510,1.940817e-4
29.21594,683,9.80152e-7
29.22956,443,1.040905e-4
29.22956,510,1.970525e-4
29.22956,683,9.560993e-7
29.24016,443,1.018747e-4
29.24016,510,1.922135e-4
29.24016,683,6.45818e-6
29.24965,443,1.023106e-4
29.24965,510,1.962562e-4
29.24965,683,3.37942e-6
29.26164,443,1.099752e-4
29.26164,510,1.978999e-4
29.26164,683,-1.623565e-7
29.27349,443,9.954985e-5
29.27349,510,1.95072e-4
29.27349,683,-3.307263e-7
29.2865,443,1.100297e-4
29.2865,510,1.9253e-4
29.2865,683,1.322905e-7
29.29879,443,9.818765e-5
29.29879,510,1.902126e-4
29.29879,683,1.930238e-6
29.31217,443,1.082014e-4
29.31217,510,1.945718e-4
29.31217,683,1.37101e-6
29.32434,443,1.076504e-4
29.32434,510,1.951639e-4
29.32434,683,3.162945e-6
29.337,443,1.091216e-4
29.337,510,1.857411e-4
29.337,683,1.064337e-6
29.35027,443,9.709789e-5
29.35027,510,1.956641e-4
29.35027,683,3.084773e-6
29.36271,443,9.905946e-5
29.36271,510,1.988391e-4
29.36271,683,1.888146e-6
29.37401,443,9.786072e-5
29.37401,510,1.90284e-4
29.37401,683,2.471426e-6
29.38407,443,1.120458e-4
29.38407,510,1.879972e-4
29.38407,683,2.104621e-7
29.39537,443,9.531793e-5
29.39537,510,1.923564e-4
29.39537,683,2.886338e-6
29.40294,443,9.924109e-5
29.40294,510,1.941226e-4
29.40294,683,1.749842e-6
29.41366,443,9.571751e-5
29.41366,510,1.943574e-4
29.41366,683,1.358984e-6
29.42191,443,1.034912e-4
29.42191,510,1.949801e-4
29.42191,683,3.571843e-6
29.43155,443,1.032914e-4
29.43155,510,1.962665e-4
29.43155,683,4.726377e-6
29.44455,443,9.731583e-5
29.44455,510,1.934692e-4
29.44455,683,2.946469e-7
29.45853,443,1.038181e-4
29.45853,510,1.977263e-4
29.45853,683,3.517724e-6
29.47269,443,9.749746e-5
29.47269,510,1.926321e-4
29.47269,683,1.473235e-6
29.48674,443,1.019655e-4
29.48674,510,1.945105e-4
29.48674,683,3.084774e-6
29.50197,443,1.011845e-4
29.50197,510,1.890487e-4
29.50197,683,7.155713e-7
29.51659,443,1.016204e-4
29.51659,510,1.940613e-4
29.51659,683,2.321097e-6
29.53287,443,1.102114e-4
29.53287,510,1.912641e-4
29.53287,683,-1.004205e-6
29.54882,443,9.618974e-5
29.54882,510,1.887527e-4
29.54882,683,2.736007e-6
29.5637,443,1.033277e-4
29.5637,510,1.90723e-4
29.5637,683,1.713763e-6
29.5788,443,1.057797e-4
29.5788,510,1.926831e-4
29.5788,683,2.248938e-6
29.59422,443,9.0414e-5
29.59422,510,1.896204e-4
29.59422,683,4.389638e-6
29.60858,443,9.413737e-5
29.60858,510,1.944901e-4
29.60858,683,3.319288e-6
29.62092,443,9.468224e-5
29.62092,510,1.883545e-4
29.62092,683,1.906185e-6
29.63675,443,9.737033e-5
29.63675,510,1.955824e-4
29.63675,683,2.961932e-6
29.6485,443,9.895049e-5
29.6485,510,1.921625e-4
29.6485,683,-5.171355e-7
29.66004,443,9.330187e-5
29.66004,510,1.937449e-4
29.66004,683,2.453387e-6
29.67082,443,9.691626e-5
29.67082,510,1.884362e-4
29.67082,683,3.024641e-6
29.68507,443,1.09503e-4
29.68507,510,1.903861e-4
29.68507,683,1.731803e-6
29.69861,443,9.417369e-5
29.69861,510,1.961133e-4
29.69861,683,5.472014e-7
29.71431,443,9.137662e-5
29.71431,510,1.84761e-4
29.71431,683,-7.937429e-7
29.72951,443,9.84056e-5
29.72951,510,1.887119e-4
29.72951,683,-7.215842e-7
29.74498,443,9.715237e-5
29.74498,510,1.872622e-4
29.74498,683,2.254951e-6
29.757930000000002,443,1.100479e-4
29.757930000000002,510,1.880789e-4
29.757930000000002,683,-2.164752e-7
29.77305,443,9.880518e-5
29.77305,510,1.888241e-4
29.77305,683,4.44977e-7
29.79012,443,9.295678e-5
29.79012,510,1.913764e-4
29.79012,683,-6.614501e-8
29.8062,443,9.433715e-5
29.8062,510,1.924483e-4
29.8062,683,3.541777e-6
29.82383,443,9.522712e-5
29.82383,510,1.890691e-4
29.82383,683,-5.41188e-8
29.84028,443,9.38286e-5
29.84028,510,1.851387e-4
29.84028,683,2.952483e-6
29.85702,443,9.687994e-5
29.85702,510,1.885077e-4
29.85702,683,3.944661e-6
29.87256,443,9.40647e-5
29.87256,510,1.953272e-4
29.87256,683,4.389638e-7
29.88745,443,9.488203e-5
29.88745,510,1.884872e-4
29.88745,683,-2.603717e-6
29.90554,443,9.381043e-5
29.90554,510,1.939388e-4
29.90554,683,2.543585e-6
29.9217,443,9.399206e-5
29.9217,510,1.901411e-4
29.9217,683,2.507506e-6
29.93501,443,1.069966e-4
29.93501,510,1.917031e-4
29.93501,683,1.358984e-6
29.945430000000002,443,1.022924e-4
29.945430000000002,510,1.949291e-4
29.945430000000002,683,1.623566e-7
29.95466,443,1.0113e-4
29.95466,510,1.880993e-4
29.95466,683,2.994575e-6
29.96446,443,9.88415e-5
29.96446,510,1.891406e-4
29.96446,683,1.545393e-6
29.9732,443,9.61171e-5
29.9732,510,1.854756e-4
29.9732,683,2.60973e-6
29.98211,443,9.609893e-5
29.98211,510,1.911212e-4
29.98211,683,4.720364e-6
29.98452,443,8.770776e-5
29.98452,510,1.843731e-4
29.98452,683,5.700516e-6
29.9902,443,9.844192e-5
29.9902,510,1.946126e-4
29.9902,683,1.07035e-6
29.9952,443,9.971331e-5
29.9952,510,1.848222e-4
29.9952,683,-4.509902e-7
30.002,443,9.381043e-5
30.002,510,1.922033e-4
30.002,683,8.238089e-7
30.01095,443,1.025649e-4
30.01095,510,1.920399e-4
30.01095,683,3.205037e-6
30.01854,443,1.04363e-4
30.01854,510,1.914683e-4
30.01854,683,2.850258e-6
30.02754,443,9.80605e-5
30.02754,510,1.898552e-4
30.02754,683,7.239897e-6
30.03954,443,9.44643e-5
30.03954,510,1.949087e-4
30.03954,683,1.569446e-6
30.05133,443,1.117552e-4
30.05133,510,1.92775e-4
30.05133,683,1.791935e-6
30.0617,443,1.006759e-4
30.0617,510,1.918766e-4
30.0617,683,-4.389636e-7
30.07182,443,1.016749e-4
30.07182,510,1.909578e-4
30.07182,683,5.273579e-6
30.08231,443,9.657117e-5
30.08231,510,1.907741e-4
30.08231,683,3.295235e-6
30.09157,443,8.959668e-5
30.09157,510,1.922237e-4
30.09157,683,3.283209e-6
30.10189,443,1.006941e-4
30.10189,510,1.862106e-4
30.10189,683,1.112443e-6
30.11452,443,9.237558e-5
30.11452,510,1.898654e-4
30.11452,683,4.858668e-6
30.1269,443,9.985862e-5
30.1269,510,1.876399e-4
30.1269,683,3.012615e-6
30.14052,443,9.99676e-5
30.14052,510,1.846895e-4
30.14052,683,3.487658e-6
30.1547,443,9.938639e-5
30.1547,510,1.840974e-4
30.1547,683,-3.247129e-7
30.1683,443,9.744298e-5
30.1683,510,1.899777e-4
30.1683,683,3.144905e-6
30.17901,443,1.022743e-4
30.17901,510,1.901513e-4
30.17901,683,3.108826e-6
30.19263,443,9.379226e-5
30.19263,510,1.865271e-4
30.19263,683,3.782305e-6
30.20667,443,9.994944e-5
30.20667,510,1.83883e-4
30.20667,683,1.010218e-6
30.2243,443,9.582649e-5
30.2243,510,1.839953e-4
30.2243,683,-4.028846e-7
30.24171,443,9.974963e-5
30.24171,510,1.85639e-4
30.24171,683,-6.5543929999999995e-07
30.25513,443,1.043811e-4
30.25513,510,1.832705e-4
30.25513,683,4.539968e-6
30.27024,443,9.508182e-5
30.27024,510,1.886404e-4
30.27024,683,3.024641e-6
30.29034,443,9.598996e-5
30.29034,510,1.869763e-4
30.29034,683,9.80152e-7
30.30874,443,9.549956e-5
30.30874,510,1.842812e-4
30.30874,683,2.693915e-6
30.32415,443,9.019605e-5
30.32415,510,1.846793e-4
30.32415,683,4.004793e-6
30.33651,443,1.009121e-4
30.33651,510,1.87007e-4
30.33651,683,1.55742e-6
30.348,443,8.965117e-5
30.348,510,1.81147e-4
30.348,683,3.265169e-6
30.36061,443,8.801653e-5
30.36061,510,1.765939e-4
30.36061,683,4.642192e-6
30.37133,443,9.346534e-5
30.37133,510,1.841587e-4
30.37133,683,3.607922e-6
30.38193,443,9.094072e-5
30.38193,510,1.827396e-4
30.38193,683,3.39746e-6
30.39522,443,8.857957e-5
30.39522,510,1.838932e-4
30.39522,683,4.227282e-6
30.40788,443,9.377411e-5
30.40788,510,1.823108e-4
30.40788,683,1.617552e-6
30.42134,443,1.083769e-4
30.42134,510,1.835359e-4
30.42134,683,1.196627e-6
30.43411,443,8.667248e-5
30.43411,510,1.785744e-4
30.43411,683,4.088978e-6
30.44732,443,9.31929e-5
30.44732,510,1.825559e-4
30.44732,683,1.07035e-6
30.4632,443,9.366513e-5
30.4632,510,1.810347e-4
30.4632,683,4.996972e-6
30.47597,443,9.780622e-5
30.47597,510,1.810449e-4
30.47597,683,2.170766e-6
30.4886,443,9.048666e-5
30.4886,510,1.846589e-4
30.4886,683,2.489466e-6
30.50279,443,7.837213e-5
30.50279,510,1.76992e-4
30.50279,683,-1.022245e-7
30.51595,443,8.692676e-5
30.51595,510,1.808816e-4
30.51595,683,2.152727e-6
30.53248,443,9.163091e-5
30.53248,510,1.83444e-4
30.53248,683,2.435347e-6
30.5486,443,9.208498e-5
30.5486,510,1.796463e-4
30.5486,683,5.472014e-6
30.56357,443,9.680728e-5
30.56357,510,1.828927e-4
30.56357,683,1.334931e-6
30.57789,443,8.227711e-5
30.57789,510,1.790134e-4
30.57789,683,4.239309e-6
30.59344,443,9.448246e-5
30.59344,510,1.851285e-4
30.59344,683,-3.728186e-7
30.61253,443,8.623659e-5
30.61253,510,1.79044e-4
30.61253,683,1.683697e-6
30.63375,443,8.689044e-5
30.63375,510,1.780333e-4
30.63375,683,2.272991e-6
30.65154,443,9.891415e-5
30.65154,510,1.804222e-4
30.65154,683,2.531558e-6
30.66443,443,8.376645e-5
30.66443,510,1.759099e-4
30.66443,683,1.304865e-6
30.68177,443,8.906996e-5
30.68177,510,1.798709e-4
30.68177,683,-4.329505e-7
30.70097,443,8.91971e-5
30.70097,510,1.826682e-4
30.70097,683,5.147302e-6
30.71992,443,8.022472e-5
30.71992,510,1.784111e-4
30.71992,683,9.440728e-7
30.73223,443,8.745347e-5
30.73223,510,1.813512e-4
30.73223,683,1.99037e-6
30.74203,443,8.921527e-5
30.74203,510,1.815044e-4
30.74203,683,2.958496e-6
30.75237,443,7.64832e-5
30.75237,510,1.760528e-4
30.75237,683,-1.286825e-6
30.76381,443,9.110419e-5
30.76381,510,1.798607e-4
30.76381,683,2.988562e-6
30.77301,443,8.736267e-5
30.77301,510,1.79534e-4
30.77301,683,4.329507e-7
30.78328,443,9.092256e-5
30.78328,510,1.772472e-4
30.78328,683,1.749842e-6
30.79177,443,8.645453e-5
30.79177,510,1.771451e-4
30.79177,683,1.112443e-6
30.80321,443,9.366512e-5
30.80321,510,1.809837e-4
30.80321,683,1.629578e-6
30.81441,443,8.22771e-5
30.81441,510,1.764203e-4
30.81441,683,-1.467222e-6
30.82638,443,8.82708e-5
30.82638,510,1.781558e-4
30.82638,683,2.152727e-6
30.8372,443,9.235742e-5
30.8372,510,1.775127e-4
30.8372,683,5.892939e-7
30.85071,443,9.266619e-5
30.85071,510,1.852714e-4
30.85071,683,-1.395063e-6
30.86619,443,9.555405e-5
30.86619,510,1.879564e-4
30.86619,683,3.235103e-6
30.88248,443,9.508182e-5
30.88248,510,1.759303e-4
30.88248,683,2.164753e-6
30.89996,443,9.075909e-5
30.89996,510,1.78748e-4
30.89996,683,4.570035e-7
30.91839,443,9.10497e-5
30.91839,510,1.746746e-4
30.91839,683,8.238088e-7
30.935,443,9.658933e-5
30.935,510,1.702439e-4
30.935,683,3.241116e-6
30.95109,443,8.810734e-5
30.95109,510,1.749196e-4
30.95109,683,4.088978e-6
30.96656,443,9.909579e-5
30.96656,510,1.824742e-4
30.96656,683,5.357764e-6
30.98518,443,8.576435e-5
30.98518,510,1.825456e-4
30.98518,683,3.072747e-6
31.00053,443,9.513631e-5
31.00053,510,1.776352e-4
31.00053,683,-1.23872e-6
